time, heard, learned, nov_n_min1, nov_n_min2, all, lrn, n, v, oth
81,99,0,-1,-1,0.131769832174,0.0,0.152322583811,0.11358259253,0.123244620092
82,100,0,-1,-1,0.137619044308,0.0,0.158751504173,0.122088452521,0.127260196404
83,100,0,-1,-1,0.138253910087,0.0,0.158751504173,0.122088452521,0.128930895825
84,100,0,-1,-1,0.139053570953,0.0,0.160912749754,0.122088452521,0.128930895825
85,100,0,-1,-1,0.141558652991,0.0,0.165221311241,0.122088452521,0.131328038687
86,100,0,-1,-1,0.144324339995,0.0,0.167522080772,0.127426424405,0.132854115811
87,100,0,-1,-1,0.145766940603,0.0,0.167522080772,0.127426424405,0.136650433199
88,100,0,-1,-1,0.148135303724,0.0,0.169377535586,0.127426424405,0.141076340674
89,100,0,-1,-1,0.150474060885,0.0,0.175698500886,0.127426424405,0.141076340674
90,100,0,-1,-1,0.152359233635,0.0,0.178210582955,0.127426424405,0.143591346948
91,103,0,-1,-1,0.15206968243,0.0,0.176105961288,0.125914507487,0.146086501711
92,103,0,-1,-1,0.153588528633,0.0,0.176105961288,0.125914507487,0.150097813477
93,104,0,-1,-1,0.15471371764,0.0,0.17854518981,0.125977738343,0.151387448371
94,104,0,-1,-1,0.15545660686,0.0,0.17854518981,0.125977738343,0.153368486293
95,112,0,0.0527413064828,-1,0.155464502491,0.0,0.18140566038,0.125903318369,0.152560557514
96,112,0,-1,-1,0.156319656212,0.0,0.18140566038,0.125903318369,0.154787934648
97,112,1,-1,-1,0.157416636082,0.705912567833,0.184401470192,0.126104157128,0.154787934648
98,113,1,-1,-1,0.156714660581,0.705912567833,0.181743768549,0.126104157128,0.154787934648
99,115,1,-1,-1,0.158680567086,0.72880967785,0.184191069125,0.129621594232,0.155377213843
100,116,1,0.113342898354,-1,0.160365911347,0.739662159292,0.184252762037,0.1297912266,0.158985459439
101,117,1,-1,-1,0.160180487805,0.739662159292,0.184252762037,0.1297912266,0.158543848513
102,118,1,0.0840086749093,-1,0.162165634088,0.739662159292,0.185050432593,0.132422921964,0.160668239013
103,118,3,-1,-1,0.163865035251,0.728027238305,0.187375130465,0.134754688442,0.16138430493
104,118,4,-1,-1,0.16509122393,0.721864683956,0.189638407455,0.134754688442,0.16246327516
105,120,4,-1,-1,0.165020777959,0.721864683956,0.190487521655,0.136436013555,0.161117043094
106,122,4,0.103793020636,-1,0.164310530049,0.726792565164,0.188929778023,0.137111861796,0.159821593651
107,122,4,-1,-1,0.164649013557,0.737116312173,0.188929778023,0.137111861796,0.160681905902
108,123,4,-1,-1,0.165548384823,0.737116312173,0.188929778023,0.139699149582,0.161383617167
109,124,4,-1,-1,0.169106570841,0.741482426448,0.192030874676,0.141764932475,0.16684508845
110,126,4,0.134757597334,-1,0.171383580781,0.741482426448,0.193825076652,0.139782998648,0.17251405817
111,126,4,-1,-1,0.173020960266,0.749006440512,0.195405085464,0.139854272947,0.175257678079
112,126,4,-1,-1,0.173711921142,0.75743196799,0.196171042507,0.141471211145,0.175257678079
113,126,4,-1,-1,0.175708603617,0.75743196799,0.196171042507,0.141471211145,0.180392004443
114,128,4,-1,-1,0.179677042782,0.75743196799,0.197937749414,0.146750173378,0.185228329027
115,128,4,-1,-1,0.179934243243,0.765662382755,0.197937749414,0.146750173378,0.185873851754
116,128,4,-1,-1,0.180165979081,0.77307792957,0.197937749414,0.146750173378,0.186455463269
117,129,4,0.0711155260354,-1,0.180008564102,0.77307792957,0.197091564909,0.146750173378,0.186455463269
118,129,4,-1,-1,0.181097963891,0.77307792957,0.198055386555,0.147068822606,0.188154388254
119,129,4,-1,-1,0.181765832334,0.77307792957,0.198055386555,0.147068822606,0.189843702551
120,131,4,-1,-1,0.183652940604,0.775534084913,0.199551362325,0.147802819206,0.194227945928
121,131,4,-1,-1,0.184006748393,0.786609626198,0.200267143565,0.147861295067,0.19446504415
122,131,5,-1,-1,0.184475750626,0.773882840385,0.201456683083,0.148087295474,0.19446504415
123,132,5,-1,-1,0.184138791139,0.773882840385,0.200120605154,0.148087295474,0.19446504415
124,132,5,-1,-1,0.186558258993,0.773882840385,0.202053351674,0.148437038593,0.19874391489
125,132,5,-1,-1,0.189387517972,0.779234967515,0.206329699051,0.148540371883,0.202138690198
126,133,5,0.156278850462,-1,0.191106584587,0.779234967515,0.20662926793,0.151394426489,0.204054808437
127,133,5,-1,-1,0.191377875228,0.785866537596,0.207334754109,0.151477963768,0.204054808437
128,133,5,-1,-1,0.191553771442,0.7905453769,0.207334754109,0.151477963768,0.204513518172
129,134,5,-1,-1,0.193102090702,0.7905453769,0.210242577095,0.15158796333,0.205551929116
130,135,5,0.104848569013,-1,0.192638692572,0.79484165162,0.20849439721,0.151708346202,0.205551929116
131,135,6,-1,-1,0.193412793113,0.781365007954,0.20849439721,0.151708346202,0.207561613214
132,137,6,-1,-1,0.193257312216,0.781365007954,0.206723861247,0.151708346202,0.208245102933
133,138,7,0.161932022809,-1,0.194834609638,0.775728274851,0.206705432285,0.153860232754,0.210694271122
134,138,7,-1,-1,0.195419275177,0.787254538321,0.206705432285,0.153860232754,0.212216607807
135,138,7,-1,-1,0.196094624889,0.787254538321,0.206705432285,0.156523040189,0.212216607807
136,138,7,-1,-1,0.200148003452,0.791569988871,0.207309595362,0.158295250061,0.221030395398
137,138,7,-1,-1,0.200990754462,0.795121451618,0.207806800147,0.159001076048,0.222289555598
138,138,8,-1,-1,0.202253255193,0.783736147232,0.209363886096,0.161754527577,0.222289555598
139,139,8,-1,-1,0.201579726058,0.783736147232,0.207388764906,0.161754527577,0.222289555598
140,139,8,-1,-1,0.202213870779,0.783736147232,0.207388764906,0.161754527577,0.223952689864
141,141,8,0.129127502477,0.129127502477,0.204994509197,0.785294396672,0.204670717182,0.167604196739,0.230010016987
142,141,8,-1,-1,0.20653014929,0.787731856547,0.205038635654,0.171878244959,0.230904995975
143,141,8,-1,-1,0.208847714703,0.789735646225,0.207384726701,0.175372451119,0.232417008846
144,141,8,-1,-1,0.210285325691,0.789735646225,0.207384726701,0.175372451119,0.236241596568
145,142,8,0.110626453673,-1,0.212524714802,0.790964035684,0.207773429541,0.179797747398,0.238977795239
146,142,8,-1,-1,0.212604544388,0.79238101084,0.207773429541,0.179797747398,0.239191678282
147,145,8,-1,-1,0.213972496897,0.794718844224,0.211458381066,0.180802597717,0.239214136239
148,145,8,-1,-1,0.214796160943,0.794718844224,0.211458381066,0.180802597717,0.241425826734
149,147,8,0.0898942912541,-1,0.21477590864,0.796698929517,0.209347927782,0.18437614011,0.241696837369
150,147,8,-1,-1,0.216300145615,0.798436142454,0.210683390833,0.188339623465,0.241696837369
151,147,8,-1,-1,0.218423419874,0.799664026612,0.212809226632,0.189159229228,0.244734899002
152,148,8,-1,-1,0.219093345302,0.799801778436,0.214282194358,0.191683802597,0.242841998479
153,149,8,-1,-1,0.218357441657,0.799801778436,0.212410078426,0.191683802597,0.242841998479
154,150,8,0.136282137356,-1,0.219969350449,0.801265193372,0.211279892083,0.191683802597,0.248517531272
155,150,8,-1,-1,0.221437657148,0.801265193372,0.211279892083,0.191683802597,0.252522004086
156,150,8,-1,-1,0.226115275022,0.803213968661,0.215674863152,0.193760545645,0.259289514894
157,152,8,0.134687390366,-1,0.22757677849,0.803534380483,0.214322722148,0.203305725667,0.257773836974
158,153,8,-1,-1,0.229531777185,0.804913918024,0.216842721565,0.205752601894,0.258296231344
159,153,8,-1,-1,0.229855121741,0.805520542335,0.216926393884,0.206774356618,0.258397846135
160,154,8,-1,-1,0.231762750166,0.805520542335,0.221645396748,0.206517223869,0.259330855848
161,154,8,-1,-1,0.232220172215,0.80761568643,0.221934382141,0.207893681376,0.259330855848
162,154,8,-1,-1,0.233434027515,0.808727303273,0.222087708602,0.208234766627,0.262221004211
163,154,8,-1,-1,0.233740362668,0.809422838894,0.222183644549,0.209045859971,0.262396068914
164,156,8,-1,-1,0.23316803775,0.81031405162,0.222838693634,0.207532808593,0.26117685025
165,156,8,-1,-1,0.233239586648,0.811709255138,0.222838693634,0.207532808593,0.261369292115
166,156,8,-1,-1,0.233751535207,0.812153310225,0.224220390981,0.207525946819,0.261369292115
167,157,8,-1,-1,0.233196639363,0.812153310225,0.222905348552,0.207525946819,0.261369292115
168,157,8,-1,-1,0.236327627417,0.812153310225,0.224915249524,0.213110327773,0.263948701235
169,159,8,0.16589038601,-1,0.235232721623,0.814835199911,0.224260761198,0.210666643771,0.263948701235
170,159,8,-1,-1,0.23609125077,0.814835199911,0.226535863437,0.210666643771,0.263948701235
171,159,8,-1,-1,0.237582817649,0.816427408429,0.228076426049,0.214196531016,0.263948701235
172,159,8,-1,-1,0.240581622746,0.817882008227,0.229739225503,0.215138007423,0.269783899693
173,159,9,-1,-1,0.244635325666,0.808799536881,0.231353921312,0.216095596081,0.278549345912
174,159,9,-1,-1,0.244724771086,0.810379739293,0.231353921312,0.216095596081,0.278794549735
175,159,9,-1,-1,0.245359110057,0.810774568004,0.232501597964,0.216876066747,0.278794549735
176,160,9,-1,-1,0.244961866796,0.812503158502,0.232760886538,0.215025015209,0.27926198028
177,160,9,-1,-1,0.245813468904,0.812503158502,0.232760886538,0.215025015209,0.281611227474
178,160,9,-1,-1,0.245851936078,0.813187019388,0.232760886538,0.215025015209,0.281717343819
179,160,9,-1,-1,0.246486228829,0.813187019388,0.232760886538,0.215025015209,0.283467116922
180,160,9,-1,-1,0.246520680006,0.813799484769,0.232760886538,0.215025015209,0.283562154654
181,162,9,0.151244611736,0.151244611736,0.249517315265,0.813799484769,0.235592238898,0.220833483579,0.285173792256
182,162,9,-1,-1,0.249543328029,0.814267714532,0.235592238898,0.220833483579,0.285246448599
183,162,9,-1,-1,0.251752475036,0.81509479796,0.236857996916,0.225077565408,0.286990472413
184,162,9,-1,-1,0.251872760735,0.817259940539,0.237279723312,0.224918976042,0.286990472413
185,163,9,0.153202354085,-1,0.252653757652,0.817900489446,0.237307719413,0.227156732731,0.287786093097
186,163,9,-1,-1,0.252693036367,0.818611870605,0.237307801241,0.227240558091,0.287835689823
187,164,9,-1,-1,0.251842696992,0.818611870605,0.235369200893,0.227240558091,0.287835689823
188,164,9,-1,-1,0.252522607377,0.818611870605,0.237111471253,0.227240558091,0.287835689823
189,165,10,0.122465952306,-1,0.253284569558,0.80785427258,0.235391433327,0.227344080273,0.292121714472
190,166,10,0.150626473205,-1,0.255025421461,0.808783276781,0.234204810399,0.227411751586,0.298713946716
191,166,10,-1,-1,0.255017295667,0.808648388612,0.234245106365,0.227471702436,0.298601423421
192,167,10,-1,-1,0.254279129721,0.808648388612,0.232715232876,0.227471702436,0.298601423421
193,167,10,-1,-1,0.257411746383,0.810153596296,0.23433734491,0.229468371452,0.304301516139
194,167,10,-1,-1,0.257413403208,0.810181265264,0.234393115145,0.229458026298,0.304249353732
195,168,10,-1,-1,0.256759177051,0.810181265264,0.233115325347,0.229458026298,0.304249353732
196,168,10,-1,-1,0.257077205814,0.810396031273,0.233155707396,0.229443780603,0.305133511871
197,168,10,-1,-1,0.257790141934,0.810396031273,0.234917078987,0.229443780603,0.305133511871
198,168,10,-1,-1,0.258007303174,0.81058526519,0.234985374073,0.229378263301,0.305729904096
199,168,10,-1,-1,0.258733838028,0.81058526519,0.236780342536,0.229378263301,0.305729904096
200,168,10,-1,-1,0.260124821808,0.811545723606,0.238804282285,0.229378263301,0.307386065687
201,168,10,-1,-1,0.260863236764,0.812195060475,0.239991623897,0.229378263301,0.308132867115
202,168,11,-1,-1,0.262753460442,0.80380499523,0.242750982819,0.231291522494,0.308987423755
203,169,11,-1,-1,0.261891127127,0.80380499523,0.240928782058,0.231291522494,0.308987423755
204,169,11,-1,-1,0.261930322518,0.804407178964,0.240928782058,0.231291522494,0.309101631015
205,169,11,-1,-1,0.265231746503,0.804407178964,0.244123269546,0.232668405501,0.313923905676
206,169,11,-1,-1,0.265943187595,0.80457674272,0.245838752783,0.232668405501,0.313956064319
207,171,11,-1,-1,0.266389503499,0.805415112792,0.245972405982,0.233796308463,0.312684402169
208,171,11,-1,-1,0.266910141016,0.806236770311,0.246103394862,0.233796308463,0.31401758188
209,172,11,0.124246703125,-1,0.268671262624,0.806350086181,0.244431839466,0.241317140954,0.316098474809
210,172,11,-1,-1,0.269605146305,0.806350086181,0.246726525083,0.241317140954,0.316098474809
211,172,11,-1,-1,0.269613263642,0.80647701181,0.246726525083,0.241317140954,0.316121744508
212,174,11,0.192700323624,-1,0.268778654091,0.808678299514,0.246062062846,0.239122787924,0.316913324484
213,174,11,-1,-1,0.269496268195,0.809916790304,0.246105380576,0.239846974943,0.318424145375
214,174,11,-1,-1,0.270269428622,0.809916790304,0.248000168101,0.239846974943,0.318424145375
215,175,11,0.19812610797,-1,0.270892439241,0.810073473778,0.247380961219,0.239764006422,0.321414923056
216,175,11,-1,-1,0.271265483211,0.816008264207,0.247429954562,0.239729473316,0.322468924682
217,176,11,-1,-1,0.270620218979,0.816541013841,0.247478481135,0.237785736767,0.322468924682
218,176,11,-1,-1,0.270664111292,0.817243290849,0.247571496856,0.237809098475,0.322468924682
219,177,11,-1,-1,0.270312128492,0.817898273043,0.247643544427,0.237116720482,0.322410985377
220,177,11,-1,-1,0.271372922766,0.818842569391,0.247652408683,0.241049466346,0.322580131981
221,177,11,-1,-1,0.271379514355,0.818948634048,0.247652408683,0.241049466346,0.322599577168
222,177,11,-1,-1,0.27214745826,0.819467363435,0.247731659006,0.243111480711,0.323223400527
223,177,11,-1,-1,0.274131492837,0.819467363435,0.247731659006,0.243111480711,0.329076302528
224,178,12,-1,-1,0.274895926665,0.811546845128,0.248559862651,0.246563027445,0.326882436073
225,179,12,-1,-1,0.274858666881,0.811640696399,0.249125086414,0.247395463218,0.324675795242
226,181,13,-1,-1,0.273938241739,0.80540693927,0.249326504575,0.247763529661,0.320030540478
227,181,13,-1,-1,0.27397970109,0.805984181005,0.249430728777,0.247763529661,0.320030540478
228,182,14,-1,-1,0.273995426737,0.799228181241,0.249479644179,0.24830780316,0.318935109892
229,184,14,0.128465483016,0.128465483016,0.273661527385,0.800850247142,0.246208991175,0.24830780316,0.322467762303
230,184,14,-1,-1,0.273665489849,0.800902325245,0.246208991175,0.24830780316,0.322478979125
231,184,14,-1,-1,0.274366587803,0.801225665925,0.246270163736,0.248584030287,0.324202748867
232,185,14,-1,-1,0.274481823495,0.804566719588,0.246305367412,0.248584030287,0.324922360426
233,185,15,-1,-1,0.274932074923,0.800779089203,0.246305367412,0.248584030287,0.326203845261
234,186,15,-1,-1,0.274621854785,0.801227776397,0.246395104851,0.246898644616,0.326810684213
235,187,15,-1,-1,0.274358182591,0.802415170452,0.245883382994,0.246898644616,0.327084698226
236,187,15,-1,-1,0.275482445059,0.803250367216,0.248307115473,0.247288782648,0.327209114589
237,187,15,-1,-1,0.276581015763,0.803431719614,0.248342908709,0.247615593364,0.330096486016
238,187,15,-1,-1,0.27727057161,0.803431719614,0.250039579017,0.247615593364,0.330096486016
239,188,15,-1,-1,0.276513597066,0.803431719614,0.250039579017,0.245218652173,0.330096486016
240,188,15,-1,-1,0.277680062115,0.805315073683,0.250879629631,0.245459586561,0.332313834728
241,188,15,-1,-1,0.278773721793,0.806132436207,0.251374944267,0.245546991149,0.334834697673
242,188,15,-1,-1,0.279408131619,0.806132436207,0.252944273838,0.245546991149,0.334834697673
243,188,15,-1,-1,0.281649848015,0.806689774223,0.255024294524,0.245559067855,0.338877674673
244,188,15,-1,-1,0.282305020047,0.806689774223,0.256644983236,0.245559067855,0.338877674673
245,188,15,-1,-1,0.283348677041,0.806717856015,0.257872144316,0.246395294656,0.339856761029
246,189,15,-1,-1,0.284303705705,0.808335260052,0.258862792553,0.246731348088,0.340355375516
247,189,15,-1,-1,0.284306406993,0.808369296277,0.258862792553,0.246731348088,0.340363111022
248,189,15,-1,-1,0.28437191327,0.808565469041,0.258901510862,0.246932158618,0.340363111022
249,189,15,-1,-1,0.284380156211,0.808669330094,0.258901510862,0.246932158618,0.340386715807
250,189,15,-1,-1,0.28482547054,0.808872850268,0.258941679317,0.24719152616,0.341430978401
251,189,15,-1,-1,0.284825447404,0.808872558753,0.258941679317,0.24719152616,0.341430912148
252,190,15,-1,-1,0.283975437817,0.808872558753,0.257180405896,0.24719152616,0.341430912148
253,191,16,-1,-1,0.284588919828,0.805049473083,0.258021053703,0.249050465631,0.341430912148
254,192,16,0.178783486491,-1,0.284059272632,0.805306546316,0.257004212893,0.249101115951,0.341457548093
255,192,16,-1,-1,0.284927497442,0.805306546316,0.259141381653,0.249101115951,0.341457548093
256,192,16,-1,-1,0.284944509376,0.805510689534,0.259141381653,0.249101115951,0.341507037358
257,192,17,-1,-1,0.285207140217,0.801294756592,0.259790297515,0.249097151038,0.341507037358
258,192,17,-1,-1,0.285709599595,0.801294756592,0.2610271206,0.249097151038,0.341507037358
259,192,17,-1,-1,0.286776744271,0.804493772989,0.262956716742,0.249179993965,0.342270777029
260,193,17,-1,-1,0.287914525258,0.806464992489,0.266478485728,0.249188471453,0.340613953109
261,194,17,-1,-1,0.287665986798,0.807532706482,0.266697014768,0.248354217402,0.340828024392
262,194,17,-1,-1,0.287689357501,0.807799407447,0.266702273441,0.248438375358,0.340828024392
263,194,17,-1,-1,0.288502438093,0.81707809185,0.266702273441,0.248438375358,0.34318231745
264,194,17,-1,-1,0.288585597564,0.818027088166,0.266947615656,0.248377074227,0.34318231745
265,194,18,-1,-1,0.290651211889,0.812864352372,0.267264421246,0.248720289366,0.348543523438
266,194,18,-1,-1,0.290648527077,0.81283541606,0.267264421246,0.248720289366,0.348535749504
267,194,18,-1,-1,0.290649203585,0.812842707314,0.267255830355,0.248736643082,0.348535749504
268,194,18,-1,-1,0.290711608714,0.813023778917,0.267275764043,0.248951985274,0.348535749504
269,195,18,-1,-1,0.290226260869,0.813023778917,0.2663744098,0.248951985274,0.348535749504
270,195,18,-1,-1,0.290334058676,0.814191588498,0.2663744098,0.248951985274,0.348849489391
271,196,18,0.198178584746,-1,0.290590847637,0.814362566304,0.265560431993,0.249303142158,0.35067339719
272,196,18,-1,-1,0.292355365144,0.815209694399,0.267755183751,0.25219488091,0.351099816471
273,196,18,-1,-1,0.293236452083,0.817691998229,0.268188011741,0.253528773594,0.352184981535
274,196,18,-1,-1,0.293225157137,0.817569008815,0.268188011741,0.253528773594,0.352151939603
275,196,18,-1,-1,0.293270911472,0.818067222686,0.268305438622,0.253520073577,0.352151939603
276,196,18,-1,-1,0.293960235661,0.821229245857,0.268625421258,0.25366307569,0.353681817613
277,196,18,-1,-1,0.294043851921,0.822139734029,0.268625421258,0.25366307569,0.353926426375
278,196,18,-1,-1,0.294082592879,0.822561580011,0.268702431275,0.25369230888,0.353926426375
279,196,19,-1,-1,0.295474955162,0.82056070245,0.268702431275,0.25369230888,0.357999605591
280,197,19,0.141953987901,-1,0.294829848072,0.82195201143,0.267173750248,0.253691211528,0.358351297542
281,197,19,-1,-1,0.295021312117,0.822074701351,0.267202529365,0.253691211528,0.358879466322
282,197,20,-1,-1,0.29519108047,0.81649005619,0.267213489839,0.253691211528,0.359365385237
283,199,20,0.204785296523,-1,0.29505001132,0.816774536954,0.266468502989,0.255012606543,0.35990902508
284,199,20,-1,-1,0.297945884987,0.817056391902,0.269435598907,0.261470162041,0.360059759703
285,200,20,-1,-1,0.297848579888,0.817056391902,0.269435598907,0.261803783669,0.360059759703
286,200,20,-1,-1,0.298703361683,0.817160628703,0.269461022517,0.265061080937,0.360100796455
287,201,20,0.18932053643,-1,0.300093081737,0.817162993406,0.272020032248,0.265061080937,0.361536292907
288,201,20,-1,-1,0.300916933045,0.817162993406,0.274015142042,0.265061080937,0.361536292907
289,201,20,-1,-1,0.302455210089,0.817193580542,0.276459260421,0.265061080937,0.363123335599
290,202,20,0.112232142633,-1,0.305953822822,0.817203653503,0.274506574009,0.268295786596,0.37404529667
291,202,20,-1,-1,0.306035660146,0.818030210476,0.274506574009,0.268295786596,0.374292030095
292,202,21,-1,-1,0.306871554654,0.815061667132,0.274838162463,0.271060438761,0.374292030095
293,202,21,-1,-1,0.30738213999,0.818310634211,0.274974367355,0.272173911265,0.374813073816
294,202,21,-1,-1,0.307628258613,0.819874558311,0.275140215537,0.272544718301,0.375064917931
295,202,21,-1,-1,0.307922239433,0.822702373817,0.275140215537,0.272544718301,0.375951248165
296,202,21,-1,-1,0.308437415661,0.82380109418,0.27543244805,0.273448833586,0.376449877827
297,202,21,-1,-1,0.311858876941,0.826046413439,0.278386153802,0.273360567338,0.383129362513
298,202,21,-1,-1,0.311857258656,0.826030847085,0.278386153802,0.273360567338,0.383124483507
299,202,21,-1,-1,0.311980324018,0.826620746728,0.278378290453,0.273687099287,0.383256820744
300,202,21,-1,-1,0.312042233803,0.827216259899,0.278490706248,0.273715094276,0.383281225302
301,202,21,-1,-1,0.312085151396,0.827629086272,0.278569227075,0.273728199431,0.383302199056
302,203,21,-1,-1,0.312145928142,0.827629086272,0.279108681237,0.273728199431,0.383302199056
303,203,21,-1,-1,0.312157612263,0.82774203277,0.279108681237,0.273728199431,0.383337600197
304,203,21,-1,-1,0.312228213237,0.828424508853,0.279284540136,0.273716120831,0.383337600197
305,203,21,-1,-1,0.312239081867,0.828529572282,0.279284540136,0.273716120831,0.383370530526
306,203,21,-1,-1,0.312305672231,0.828843560973,0.279300574071,0.273941910187,0.383380078317
307,204,21,-1,-1,0.313614655549,0.830271039563,0.279018512926,0.279712849465,0.38382749698
308,204,21,-1,-1,0.313706305762,0.831161355921,0.279056467053,0.279712849465,0.384057834123
309,204,21,-1,-1,0.313716396671,0.831259381892,0.279056467053,0.279712849465,0.384088558681
310,204,21,-1,-1,0.314291612901,0.832506307205,0.279360948815,0.281500274551,0.384088558681
311,204,21,-1,-1,0.314288590008,0.832476941959,0.279360948815,0.281500274551,0.384079354648
312,204,21,-1,-1,0.314292224337,0.832512246863,0.279376404908,0.28148874865,0.384079354648
313,204,21,-1,-1,0.314403749018,0.833595629477,0.279640951826,0.28148874865,0.384079354648
314,206,21,0.199882084276,-1,0.314384238347,0.834398335191,0.281515913499,0.279264357964,0.384321224043
315,208,22,0.223227500731,-1,0.315704944424,0.829871508972,0.281522388064,0.281539658148,0.386067589218
316,208,22,-1,-1,0.315719983791,0.830013699356,0.281555990969,0.281542949164,0.386067589218
317,208,22,-1,-1,0.316825043409,0.830013699356,0.284167950066,0.281542949164,0.386067589218
318,209,22,-1,-1,0.3164067533,0.830013699356,0.283552606924,0.281542949164,0.386067589218
319,209,22,-1,-1,0.317009553935,0.830489044066,0.283558005856,0.283213728721,0.386635593495
320,209,23,-1,-1,0.317168409595,0.824957088428,0.283535455234,0.283374864632,0.387030134245
321,209,24,-1,-1,0.317551128365,0.822542171275,0.28392832515,0.283374864632,0.387692234251
322,210,24,-1,-1,0.317554565982,0.822542171275,0.284309932958,0.283374864632,0.387692234251
323,210,24,-1,-1,0.317611205134,0.823037763858,0.284309932958,0.283374864632,0.387867149281
324,211,24,-1,-1,0.317459431215,0.823037763858,0.284309932958,0.283374864632,0.386384826945
325,211,24,-1,-1,0.317450095855,0.822955690484,0.284309932958,0.283374864632,0.386356279685
326,211,24,-1,-1,0.319715166008,0.822918698752,0.287226917263,0.283829496402,0.389135415378
327,211,24,-1,-1,0.321200282394,0.825468377022,0.290028775919,0.283829496402,0.390022259994
328,211,24,-1,-1,0.321844647098,0.827160372757,0.29052088242,0.285285920442,0.390253235606
329,212,24,0.259972141684,-1,0.321633330543,0.827871764253,0.290203419973,0.285346241257,0.390431163946
330,212,24,-1,-1,0.321630579983,0.827847467636,0.290203419973,0.285346241257,0.390422712949
331,212,24,-1,-1,0.322552105469,0.82861747714,0.290406499403,0.288513876451,0.39059903389
332,212,24,-1,-1,0.324935003298,0.82861747714,0.290406499403,0.288513876451,0.39792040113
333,212,24,-1,-1,0.324943504487,0.828692570976,0.290406499403,0.288513876451,0.397946520726
334,212,24,-1,-1,0.324980798713,0.829022003314,0.290500274598,0.288501815552,0.397946520726
335,213,24,-1,-1,0.324448486389,0.829022003314,0.289642644154,0.288501815552,0.397946520726
336,213,24,-1,-1,0.326672199211,0.829140370747,0.291892166066,0.293321350594,0.398179549609
337,214,24,-1,-1,0.326182229429,0.829140370747,0.291138687569,0.293321350594,0.398179549609
338,214,25,-1,-1,0.326834342485,0.824962255737,0.291138687569,0.293321350594,0.400202045174
339,214,25,-1,-1,0.326840122362,0.825011731486,0.291151812528,0.293321663527,0.400202045174
340,214,25,-1,-1,0.326866479637,0.825237349758,0.291177670139,0.293303230438,0.400262830966
341,214,25,-1,-1,0.327894850464,0.825452559647,0.293486176695,0.293303230438,0.400340805564
342,214,25,-1,-1,0.327890489535,0.825415230089,0.293464005546,0.293344266726,0.400326237316
343,215,25,-1,-1,0.327957250696,0.825415230089,0.293982943139,0.293344266726,0.400326237316
344,215,25,-1,-1,0.327964641242,0.825478788784,0.293982943139,0.293344266726,0.400349265829
345,217,25,-1,-1,0.328055620928,0.82617168519,0.2948697799,0.293300548462,0.397446224096
346,217,25,-1,-1,0.329268209031,0.826582846598,0.294979131338,0.296927253871,0.398351349472
347,217,25,-1,-1,0.329276385108,0.826653814951,0.29499675569,0.296909372627,0.398366100802
348,218,25,-1,-1,0.330033909985,0.827067033359,0.29397125863,0.30158306959,0.399123988567
349,219,25,-1,-1,0.329893464417,0.827183118118,0.29400180725,0.30158306959,0.397696908332
350,219,25,-1,-1,0.32990008335,0.827241099968,0.29400180725,0.30158306959,0.397717040919
351,219,25,-1,-1,0.330342387434,0.82922480682,0.29431047198,0.30197286809,0.398373595408
352,219,25,-1,-1,0.330513567211,0.829569622937,0.294336807607,0.302090531904,0.398774539409
353,220,25,-1,-1,0.330294691836,0.829569622937,0.294212059451,0.302090531904,0.398774539409
354,220,25,-1,-1,0.330304896069,0.829659420193,0.294203771917,0.302129912274,0.398788327681
355,220,25,-1,-1,0.33040110638,0.830506070926,0.294215223041,0.302379817931,0.398886548044
356,222,26,-1,-1,0.331093996138,0.826147798942,0.29381882426,0.307269093097,0.397595182854
357,222,26,-1,-1,0.33136832014,0.827491208969,0.293815799098,0.308302344759,0.397697433302
358,222,26,-1,-1,0.333071555641,0.830687724855,0.294217003359,0.313410749997,0.398705164749
359,222,26,-1,-1,0.333788927474,0.832322915175,0.294217003359,0.31565578074,0.399287561302
360,222,26,-1,-1,0.335505879668,0.832477785613,0.298145143915,0.315658352912,0.399287561302
361,222,26,-1,-1,0.335779166542,0.833451169861,0.298310895528,0.316515887138,0.399287561302
362,223,26,-1,-1,0.337848986527,0.834267681779,0.299574739523,0.316174381392,0.404442904768
363,223,26,-1,-1,0.338452844174,0.834267681779,0.300962989576,0.316174381392,0.404442904768
364,224,27,0.276774391476,-1,0.338808719212,0.830735180617,0.300715861702,0.317675470523,0.405290393412
365,224,27,-1,-1,0.339492403538,0.830815033201,0.301723660173,0.318683908318,0.405303185681
366,224,27,-1,-1,0.339831569673,0.833628855945,0.301723660173,0.318683908318,0.406343914641
367,224,27,-1,-1,0.340159934575,0.833743828788,0.302144079756,0.319272663363,0.40635964891
368,224,27,-1,-1,0.34043220717,0.833842725108,0.302784390253,0.319239430019,0.40635964891
369,226,28,0.347335764682,-1,0.340258080931,0.829497750312,0.303250564672,0.318439505742,0.406586124353
370,226,28,-1,-1,0.340344224686,0.83019305348,0.303250564672,0.318439505742,0.40685281598
371,226,28,-1,-1,0.341197186301,0.830216707348,0.303257254655,0.321225981891,0.407423190014
372,226,28,-1,-1,0.343355365805,0.830716941754,0.307205579017,0.32173253364,0.408375390859
373,226,28,-1,-1,0.343611922804,0.830841132311,0.307240703619,0.322441532494,0.408597563573
374,226,28,-1,-1,0.343616882342,0.830881162864,0.307230987821,0.322480101373,0.408597563573
