number of features per object,number of novel features for novel object,power,   forgetting,novelty,lambda,novel word,familiar object,scene,overlapping features, ratio-SUM,ratio-PROD
10,0,0.5,False,0.03,-1,piglet:N,finger:N,"set(['animal#1', 'object#1', 'organism#1', 'external body part#1', 'part#3', 'living thing#1', 'young#1', 'body part#1', 'whole#2', 'entity#1', 'young mammal#1', 'piglet', 'physical entity#1', 'extremity#5', 'digit#3', 'extremity#1', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",0.85114028060838753,0.1688824913229395
10,0,0.5,False,0.03,-1,postbox:N,toe:N,"set(['object#1', 'external body part#1', 'part#3', 'artifact#1', 'postbox', 'facility#1', 'body part#1', 'whole#2', 'entity#1', 'depository#1', 'physical entity#1', 'drop#8', 'extremity#5', 'digit#3', 'extremity#1', 'maildrop#1', 'thing#12', 'toe'])","['entity#1', 'physical entity#1']",0.90183304947446052,0.27180030608538208
10,0,0.5,False,0.03,-1,propeller:N,toe:N,"set(['object#1', 'external body part#1', 'part#3', 'artifact#1', 'body part#1', 'whole#2', 'entity#1', 'physical entity#1', 'device#1', 'mechanical device#1', 'extremity#5', 'digit#3', 'propeller', 'extremity#1', 'instrumentality#3', 'mechanism#5', 'thing#12', 'toe'])","['entity#1', 'physical entity#1']",0.85578235532350433,0.16246682418342553
10,0,0.5,False,0.03,-1,pump:N,finger:N,"set(['object#1', 'external body part#1', 'part#3', 'artifact#1', 'body part#1', 'whole#2', 'entity#1', 'physical entity#1', 'device#1', 'mechanical device#1', 'extremity#5', 'digit#3', 'pump', 'extremity#1', 'instrumentality#3', 'mechanism#5', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",0.85578235532350433,0.16246682418342553
10,0,0.5,False,0.03,-1,pussy:N,boy:N,"set(['boy', 'organism#1', 'causal agent#1', 'entity#1', 'organ#1', 'reproductive organ#1', 'person#1', 'body part#1', 'whole#2', 'male#2', 'part#3', 'physical entity#1', 'female genitalia#1', 'object#1', 'pussy', 'genitalia#1', 'thing#12', 'living thing#1'])","['entity#1', 'physical entity#1']",1.1965131556973587,6.8551406702558113
10,0,0.5,False,0.03,-1,pussy:N,boy:N,"set(['boy', 'organism#1', 'causal agent#1', 'entity#1', 'organ#1', 'reproductive organ#1', 'person#1', 'body part#1', 'whole#2', 'male#2', 'part#3', 'physical entity#1', 'female genitalia#1', 'object#1', 'pussy', 'genitalia#1', 'thing#12', 'living thing#1'])","['entity#1', 'physical entity#1']",1.1965131556973587,6.8551406702558113
10,0,0.5,False,0.03,-1,radar:N,mouth:N,"set(['measuring instrument#1', 'instrument#1', 'whole#2', 'part#3', 'artifact#1', 'rima#1', 'body part#1', 'structure#4', 'entity#1', 'passage#7', 'physical entity#1', 'device#1', 'mouth', 'object#1', 'radar', 'orifice#1', 'instrumentality#3', 'thing#12'])","['entity#1', 'physical entity#1']",0.8535248994230753,0.15848691334023024
10,0,0.5,False,0.03,-1,radar:N,skull:N,"set(['measuring instrument#1', 'skull', 'part#3', 'artifact#1', 'connective tissue#1', 'instrument#1', 'body part#1', 'tissue#1', 'entity#1', 'whole#2', 'bone#1', 'physical entity#1', 'device#1', 'radar', 'object#1', 'animal tissue#1', 'instrumentality#3', 'thing#12'])","['entity#1', 'physical entity#1']",0.8535248994230753,0.15848691334023024
10,0,0.5,False,0.03,-1,saddle:N,skull:N,"set(['skull', 'part#3', 'artifact#1', 'connective tissue#1', 'saddle', 'body part#1', 'tissue#1', 'entity#1', 'whole#2', 'bone#1', 'physical entity#1', 'device#1', 'seat#4', 'object#1', 'animal tissue#1', 'instrumentality#3', 'support#10', 'thing#12'])","['entity#1', 'physical entity#1']",0.8535248994230753,0.15848691334023024
10,0,0.5,False,0.03,-1,scab:N,snow:N,"set(['object#1', 'scab', 'weather#1', 'atmospheric phenomenon#1', 'entity#1', 'causal agent#1', 'living thing#1', 'person#1', 'precipitation#3', 'snow', 'worker#1', 'whole#2', 'physical entity#1', 'physical phenomenon#1', 'process#6', 'phenomenon#1', 'natural phenomenon#1', 'organism#1'])","['entity#1', 'physical entity#1']",0.81160909110430768,0.1081163643923722
10,0,0.5,False,0.03,-1,scotland:N,girl:N,"set(['district#1', 'administrative district#1', 'female#2', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'woman#1', 'person#1', 'scotland', 'whole#2', 'region#3', 'adult#1', 'entity#1', 'physical entity#1', 'european country#1', 'object#1', 'living thing#1'])","['physical entity#1', 'object#1']",1.1930566827328277,6.1310396091097408
10,0,0.5,False,0.03,-1,scotland:N,grandma:N,"set(['district#1', 'administrative district#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'person#1', 'scotland', 'whole#2', 'ancestor#1', 'physical entity#1', 'european country#1', 'region#3', 'object#1', 'forebear#1', 'relative#1', 'living thing#1'])","['physical entity#1', 'object#1']",1.1982316706961176,6.3323082431597983
10,0,0.5,False,0.03,-1,scotland:N,lady:N,"set(['district#1', 'administrative district#1', 'female#2', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'woman#1', 'person#1', 'whole#2', 'region#3', 'adult#1', 'physical entity#1', 'european country#1', 'object#1', 'living thing#1'])","['physical entity#1', 'object#1']",1.1909974877055811,6.0336142937900066
10,0,0.5,False,0.03,-1,seal:N,finger:N,"set(['object#1', 'fastener#2', 'external body part#1', 'part#3', 'artifact#1', 'body part#1', 'whole#2', 'entity#1', 'physical entity#1', 'device#1', 'restraint#6', 'extremity#5', 'digit#3', 'seal', 'extremity#1', 'instrumentality#3', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",0.85578235532350433,0.16246682418342553
10,0,0.5,False,0.03,-1,snowball:N,shop:N,"set(['shop', 'food#1', 'substance#7', 'physical entity#1', 'artifact#1', 'matter#3', 'course#7', 'establishment#4', 'whole#2', 'entity#1', 'place of business#1', 'structure#1', 'snowball', 'mercantile establishment#1', 'object#1', 'frozen dessert#1', 'dessert#1', 'nutriment#1'])","['physical entity#1', 'entity#1']",1.1169392710411938,3.8670480887098764
10,0,0.5,False,0.03,-1,soot:N,walk:N,"set(['carbon#1', 'part#1', 'physical entity#1', 'matter#3', 'act#2', 'soot', 'abstraction#6', 'chemical element#1', 'walk', 'locomotion#2', 'entity#1', 'action#1', 'substance#1', 'event#1', 'change#3', 'psychological feature#1', 'motion#6', 'relation#1'])","['abstraction#6', 'entity#1']",0.94214104897586992,0.52072573449595383
10,0,0.5,False,0.03,-1,superman:N,rain:N,"set(['object#1', 'weather#1', 'atmospheric phenomenon#1', 'entity#1', 'causal agent#1', 'living thing#1', 'person#1', 'precipitation#3', 'whole#2', 'rain', 'leader#1', 'physical entity#1', 'physical phenomenon#1', 'process#6', 'phenomenon#1', 'superman', 'natural phenomenon#1', 'organism#1'])","['entity#1', 'physical entity#1']",0.8142351957577092,0.11155698422167834
10,0,0.5,False,0.03,-1,talcum:N,guitar:N,"set(['talcum', 'part#1', 'entity#1', 'artifact#1', 'matter#3', 'abstraction#6', 'whole#2', 'substance#1', 'guitar', 'physical entity#1', 'device#1', 'object#1', 'material#1', 'mineral#1', 'relation#1', 'instrumentality#3', 'stringed instrument#1', 'musical instrument#1'])","['entity#1', 'physical entity#1']",1.1175762411487373,3.9635880236137058
10,0,0.5,False,0.03,-1,talcum:N,walk:N,"set(['talcum', 'part#1', 'physical entity#1', 'matter#3', 'act#2', 'mineral#1', 'abstraction#6', 'walk', 'locomotion#2', 'entity#1', 'action#1', 'substance#1', 'event#1', 'change#3', 'psychological feature#1', 'motion#6', 'relation#1', 'material#1'])","['abstraction#6', 'entity#1']",0.92898345179681219,0.45541695754251915
10,0,0.5,False,0.03,-1,torch:N,mouth:N,"set(['light#2', 'torch', 'whole#2', 'part#3', 'artifact#1', 'rima#1', 'body part#1', 'structure#4', 'entity#1', 'passage#7', 'physical entity#1', 'device#1', 'mouth', 'object#1', 'orifice#1', 'instrumentality#3', 'thing#12', 'source of illumination#1'])","['entity#1', 'physical entity#1']",0.8535248994230753,0.15848691334023024
10,0,0.5,False,0.03,-1,trifle:N,finger:N,"set(['trifle', 'food#1', 'dessert#1', 'external body part#1', 'part#3', 'pudding#2', 'matter#3', 'substance#7', 'body part#1', 'course#7', 'entity#1', 'physical entity#1', 'extremity#5', 'digit#3', 'extremity#1', 'nutriment#1', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",0.99718254192112876,0.96285411681483457
10,0,0.5,False,0.03,-1,trifle:N,toe:N,"set(['trifle', 'food#1', 'dessert#1', 'external body part#1', 'part#3', 'pudding#2', 'matter#3', 'substance#7', 'body part#1', 'course#7', 'entity#1', 'physical entity#1', 'extremity#5', 'digit#3', 'extremity#1', 'nutriment#1', 'thing#12', 'toe'])","['entity#1', 'physical entity#1']",0.99718254192112876,0.96285411681483457
10,0,0.5,False,0.03,-1,tummy:N,starfish:N,"set(['animal#1', 'invertebrate#1', 'echinoderm#1', 'starfish', 'organism#1', 'entity#1', 'adipose tissue#1', 'belly#2', 'part#3', 'body part#1', 'whole#2', 'tissue#1', 'physical entity#1', 'object#1', 'tummy', 'animal tissue#1', 'thing#12', 'living thing#1'])","['entity#1', 'physical entity#1']",1.183403612283624,6.295329171436121
10,0,0.5,False,0.03,-1,turnip:N,mouth:N,"set(['food#2', 'produce#1', 'part#3', 'matter#3', 'vegetable#1', 'rima#1', 'body part#1', 'structure#4', 'entity#1', 'passage#7', 'physical entity#1', 'turnip', 'mouth', 'cruciferous vegetable#1', 'root vegetable#1', 'orifice#1', 'solid#1', 'thing#12'])","['entity#1', 'physical entity#1']",1.0051406102100948,1.044230528496727
10,0,0.5,False,0.03,-1,twig:N,rain:N,"set(['weather#1', 'atmospheric phenomenon#1', 'entity#1', 'natural object#1', 'precipitation#3', 'plant organ#1', 'rain', 'whole#2', 'physical entity#1', 'physical phenomenon#1', 'stalk#2', 'process#6', 'phenomenon#1', 'plant part#1', 'natural phenomenon#1', 'object#1'])","['entity#1', 'physical entity#1']",0.90875834339261363,0.33432945515585455
10,0,0.5,False,0.03,-1,vinegar:N,boy:N,"set(['vinegar', 'boy', 'food#1', 'substance#7', 'organism#1', 'causal agent#1', 'entity#1', 'matter#3', 'condiment#1', 'person#1', 'ingredient#3', 'whole#2', 'male#2', 'physical entity#1', 'object#1', 'flavorer#1', 'foodstuff#2', 'living thing#1'])","['entity#1', 'physical entity#1']",1.1848082775345885,6.1779111797965163
10,0,0.5,False,0.03,-1,vinegar:N,dear:N,"set(['vinegar', 'food#1', 'substance#7', 'organism#1', 'causal agent#1', 'entity#1', 'lover#1', 'person#1', 'ingredient#3', 'whole#2', 'condiment#1', 'physical entity#1', 'object#1', 'matter#3', 'dear', 'flavorer#1', 'foodstuff#2', 'living thing#1'])","['entity#1', 'physical entity#1']",1.1848082775345885,6.1779111797965163
10,0,0.5,False,0.03,-1,washer:N,rain:N,"set(['object#1', 'weather#1', 'atmospheric phenomenon#1', 'entity#1', 'causal agent#1', 'living thing#1', 'person#1', 'precipitation#3', 'whole#2', 'rain', 'physical entity#1', 'physical phenomenon#1', 'process#6', 'worker#1', 'phenomenon#1', 'washer', 'natural phenomenon#1', 'organism#1'])","['entity#1', 'physical entity#1']",0.8142351957577092,0.11155698422167834
10,0,0.5,False,0.03,-1,wicket:N,mouth:N,"set(['equipment#1', 'whole#2', 'part#3', 'artifact#1', 'rima#1', 'body part#1', 'structure#4', 'entity#1', 'passage#7', 'physical entity#1', 'mouth', 'object#1', 'cricket equipment#1', 'wicket', 'sports equipment#1', 'orifice#1', 'instrumentality#3', 'thing#12'])","['entity#1', 'physical entity#1']",0.86080519956133117,0.16997895363902396
10,0,0.5,False,0.03,-1,wood:N,finger:N,"set(['part#1', 'external body part#1', 'part#3', 'matter#3', 'abstraction#6', 'plant material#1', 'body part#1', 'substance#1', 'entity#1', 'physical entity#1', 'relation#1', 'wood', 'extremity#5', 'digit#3', 'material#1', 'extremity#1', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",0.96237139823512485,0.68141982391595024
10,0,0.5,False,0.03,-1,wood:N,walk:N,"set(['wood', 'part#1', 'physical entity#1', 'matter#3', 'act#2', 'abstraction#6', 'walk', 'locomotion#2', 'entity#1', 'action#1', 'substance#1', 'plant material#1', 'event#1', 'change#3', 'psychological feature#1', 'motion#6', 'relation#1', 'material#1'])","['abstraction#6', 'entity#1']",0.92962638141451748,0.45824182449313866
10,0,0.5,False,False,0.0001,america:N,fish:N,"set(['animal#1', 'district#1', 'america', 'organism#1', 'location#1', 'country#2', 'administrative district#1', 'fish', 'whole#2', 'vertebrate#1', 'physical entity#1', 'region#3', 'chordate#1', 'living thing#1', 'aquatic vertebrate#1', 'north american country#1', 'object#1'])","['physical entity#1', 'object#1']",2.8694194733110896,986440031528.4303
10,0,0.5,False,False,0.0001,bookshelf:N,mouth:N,"set(['shelf#1', 'whole#2', 'part#3', 'artifact#1', 'rima#1', 'body part#1', 'structure#4', 'entity#1', 'passage#7', 'physical entity#1', 'device#1', 'mouth', 'object#1', 'bookshelf', 'orifice#1', 'instrumentality#3', 'support#10', 'thing#12'])","['entity#1', 'physical entity#1']",0.67542129234986181,5.0567231026614061e-06
10,0,0.5,False,False,0.0001,buckle:N,finger:N,"set(['object#1', 'fastener#2', 'external body part#1', 'part#3', 'artifact#1', 'buckle', 'body part#1', 'whole#2', 'entity#1', 'physical entity#1', 'device#1', 'restraint#6', 'extremity#5', 'digit#3', 'extremity#1', 'instrumentality#3', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",0.79615142224636126,5.9028996819629428e-05
10,0,0.5,False,False,0.0001,chester:N,elephant:N,"set(['animal#1', 'district#1', 'mammal#1', 'municipality#1', 'organism#1', 'placental#1', 'administrative district#1', 'region#3', 'location#1', 'whole#2', 'vertebrate#1', 'urban area#1', 'physical entity#1', 'chordate#1', 'living thing#1', 'geographical area#1', 'object#1'])","['physical entity#1', 'object#1']",47.870155869071766,721360948793290.5
10,0,0.5,False,False,0.0001,china:N,percy:N,"set(['district#1', 'percy', 'communicator#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'administrative district#1', 'asian country#1', 'person#1', 'whole#2', 'region#3', 'writer#1', 'physical entity#1', 'china', 'object#1', 'living thing#1'])","['physical entity#1', 'object#1']",1.9395319794603536,15729007315.411856
10,0,0.5,False,False,0.0001,city:N,spider:N,"set(['animal#1', 'invertebrate#1', 'arthropod#1', 'municipality#1', 'organism#1', 'location#1', 'administrative district#1', 'whole#2', 'region#3', 'spider', 'district#1', 'physical entity#1', 'living thing#1', 'geographical area#1', 'urban area#1', 'arachnid#1', 'object#1'])","['physical entity#1', 'object#1']",2.6341600522818296,19692293192.489529
10,0,0.5,False,False,0.0001,city:N,spider:N,"set(['animal#1', 'invertebrate#1', 'arthropod#1', 'municipality#1', 'organism#1', 'location#1', 'administrative district#1', 'whole#2', 'region#3', 'spider', 'district#1', 'physical entity#1', 'living thing#1', 'geographical area#1', 'urban area#1', 'arachnid#1', 'object#1'])","['physical entity#1', 'object#1']",2.6341600522818296,19692293192.489529
10,0,0.5,False,False,0.0001,compartment:N,snout:N,"set(['attribute#2', 'amorphous shape#1', 'sense organ#1', 'part#3', 'organ#1', 'abstraction#6', 'nose#1', 'body part#1', 'chemoreceptor#1', 'entity#1', 'snout', 'physical entity#1', 'object#1', 'shape#2', 'location#1', 'compartment', 'space#2', 'thing#12'])","['entity#1', 'physical entity#1']",1.2684438598317078,31.47529861211455
10,0,0.5,False,False,0.0001,crepe:N,guitar:N,"set(['crepe', 'part#1', 'entity#1', 'artifact#1', 'matter#3', 'abstraction#6', 'whole#2', 'substance#1', 'guitar', 'physical entity#1', 'device#1', 'object#1', 'material#1', 'paper#1', 'relation#1', 'instrumentality#3', 'stringed instrument#1', 'musical instrument#1'])","['entity#1', 'physical entity#1']",0.54287016614874861,0.69417582622001783
10,0,0.5,False,False,0.0001,crepe:N,toe:N,"set(['crepe', 'part#1', 'external body part#1', 'part#3', 'matter#3', 'abstraction#6', 'body part#1', 'substance#1', 'entity#1', 'physical entity#1', 'relation#1', 'extremity#5', 'digit#3', 'paper#1', 'material#1', 'extremity#1', 'thing#12', 'toe'])","['entity#1', 'physical entity#1']",0.61467620544085722,0.00061499529643663578
10,0,0.5,False,False,0.0001,cymbal:N,skull:N,"set(['percussion instrument#1', 'skull', 'part#3', 'artifact#1', 'connective tissue#1', 'body part#1', 'tissue#1', 'entity#1', 'whole#2', 'bone#1', 'physical entity#1', 'device#1', 'cymbal', 'object#1', 'animal tissue#1', 'instrumentality#3', 'thing#12', 'musical instrument#1'])","['entity#1', 'physical entity#1']",0.67542129234986181,5.0567231026614052e-06
10,0,0.5,False,False,0.0001,denmark:N,mummy:N,"set(['district#1', 'progenitor#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'administrative district#1', 'person#1', 'whole#2', 'ancestor#1', 'physical entity#1', 'european country#1', 'region#3', 'object#1', 'relative#1', 'scandinavian country#1', 'living thing#1'])","['physical entity#1', 'object#1']",12.920634647590452,6907174058276.8281
10,0,0.5,False,False,0.0001,dial:N,mouth:N,"set(['dial', 'side#5', 'whole#2', 'part#3', 'artifact#1', 'rima#1', 'body part#1', 'structure#4', 'entity#1', 'passage#7', 'surface#1', 'physical entity#1', 'mouth', 'object#1', 'face#8', 'orifice#1', 'front#4', 'thing#12'])","['entity#1', 'physical entity#1']",0.99707134487032156,0.02546905964554802
10,0,0.5,False,False,0.0001,duvet:N,finger:N,"set(['object#1', 'external body part#1', 'part#3', 'artifact#1', 'duvet', 'body part#1', 'whole#2', 'entity#1', 'cloth covering#1', 'physical entity#1', 'covering#2', 'quilt#1', 'extremity#5', 'digit#3', 'extremity#1', 'bedclothes#1', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",1.0187309371833004,0.059205203499630224
10,0,0.5,False,False,0.0001,dwarf:N,rain:N,"set(['object#1', 'weather#1', 'atmospheric phenomenon#1', 'entity#1', 'causal agent#1', 'living thing#1', 'person#1', 'precipitation#3', 'whole#2', 'rain', 'physical entity#1', 'physical phenomenon#1', 'process#6', 'small person#1', 'phenomenon#1', 'dwarf', 'natural phenomenon#1', 'organism#1'])","['entity#1', 'physical entity#1']",1.0627592886914548,6.6707175897464564e-08
10,0,0.5,False,False,0.0001,edinburgh:N,helicopter:N,"set(['vehicle#1', 'capital#3', 'conveyance#3', 'artifact#1', 'area#1', 'location#1', 'whole#2', 'region#3', 'physical entity#1', 'edinburgh', 'center#1', 'object#1', 'craft#2', 'heavier-than-air craft#1', 'instrumentality#3', 'aircraft#1', 'seat#5'])","['physical entity#1', 'object#1']",1.7891567529812498,82012012.552330717
10,0,0.5,False,False,0.0001,filth:N,walk:N,"set(['filth', 'part#1', 'physical entity#1', 'matter#3', 'act#2', 'abstraction#6', 'walk', 'locomotion#2', 'entity#1', 'action#1', 'substance#1', 'event#1', 'waste#1', 'change#3', 'psychological feature#1', 'motion#6', 'relation#1', 'material#1'])","['abstraction#6', 'entity#1']",0.45071127578098297,6.6102774406698562e-08
10,0,0.5,False,False,0.0001,flask:N,finger:N,"set(['bottle#1', 'object#1', 'container#1', 'external body part#1', 'part#3', 'artifact#1', 'body part#1', 'whole#2', 'entity#1', 'vessel#3', 'physical entity#1', 'extremity#5', 'digit#3', 'flask', 'extremity#1', 'instrumentality#3', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",0.66288022211400377,7.4510302701018483e-06
